State,Time,Period,Lunge_y_n,Dive_Start,Dive_End,Dive_Max,Duration
SU,2023-07-31T14:34:00Z,Day,0,2023-07-31T14:34:26Z,2023-07-31T14:35:14Z,1,48.119999999999
T,2023-07-31T14:35:00Z,Day,0,2023-07-31T14:35:14Z,2023-07-31T14:41:54Z,37.784999946073,399.580000000002
SU,2023-07-31T14:41:00Z,Day,0,2023-07-31T14:41:54Z,2023-07-31T14:43:27Z,1,92.8999999999996
T,2023-07-31T14:43:00Z,Day,0,2023-07-31T14:43:27Z,2023-07-31T14:47:21Z,15.283120103535,234.299999999999
SU,2023-07-31T14:47:00Z,Day,0,2023-07-31T14:47:21Z,2023-07-31T14:48:27Z,1,65.3000000000011
T,2023-07-31T14:48:00Z,Day,0,2023-07-31T14:48:27Z,2023-07-31T14:48:59Z,2.78827346707559,32.2799999999988
SU,2023-07-31T14:48:00Z,Day,0,2023-07-31T14:48:59Z,2023-07-31T14:49:54Z,1,55.4600000000009
T,2023-07-31T14:49:00Z,Day,0,2023-07-31T14:49:54Z,2023-07-31T14:53:38Z,14.8099823226055,224.08
SU,2023-07-31T14:53:00Z,Day,0,2023-07-31T14:53:38Z,2023-07-31T14:54:20Z,1,42.0199999999986
T,2023-07-31T14:54:00Z,Day,0,2023-07-31T14:54:20Z,2023-07-31T14:58:57Z,24.4586840266148,277.02
EF,2023-07-31T14:59:00Z,Day,0,2023-07-31T14:59:00Z,2023-07-31T15:01:46Z,14.1316598308601,165.92
EF,2023-07-31T15:01:00Z,Day,0,2023-07-31T15:01:47Z,2023-07-31T15:06:22Z,14.9087511933254,275.279999999999
F,2023-07-31T15:06:00Z,Day,1,2023-07-31T15:06:24Z,2023-07-31T15:08:06Z,15.8840078790432,101.779999999999
SU,2023-07-31T15:08:00Z,Day,0,2023-07-31T15:08:06Z,2023-07-31T15:08:29Z,1,23.4600000000009
EF,2023-07-31T15:08:00Z,Day,0,2023-07-31T15:08:29Z,2023-07-31T15:10:34Z,16.7024158604233,124.74
EF,2023-07-31T15:10:00Z,Day,0,2023-07-31T15:10:35Z,2023-07-31T15:15:15Z,17.8867033833441,279.900000000001
EF,2023-07-31T15:15:00Z,Day,0,2023-07-31T15:15:15Z,2023-07-31T15:16:24Z,13.8636303778151,68.4199999999983
SU,2023-07-31T15:16:00Z,Day,0,2023-07-31T15:16:24Z,2023-07-31T15:16:34Z,1,10.0999999999985
T,2023-07-31T15:16:00Z,Day,0,2023-07-31T15:16:34Z,2023-07-31T15:19:43Z,7.0473106965251,189.480000000003
SU,2023-07-31T15:19:00Z,Day,0,2023-07-31T15:19:43Z,2023-07-31T15:21:29Z,1,105.599999999999
T,2023-07-31T15:21:00Z,Day,0,2023-07-31T15:21:29Z,2023-07-31T15:23:36Z,4.00164414163193,126.779999999999
SU,2023-07-31T15:23:00Z,Day,0,2023-07-31T15:23:36Z,2023-07-31T15:23:45Z,1,9.47999999999956
T,2023-07-31T15:23:00Z,Day,0,2023-07-31T15:23:45Z,2023-07-31T15:24:16Z,2.38363969754909,30.9800000000032
SU,2023-07-31T15:24:00Z,Day,0,2023-07-31T15:24:16Z,2023-07-31T15:24:36Z,1,19.5999999999985
T,2023-07-31T15:24:00Z,Day,0,2023-07-31T15:24:36Z,2023-07-31T15:25:31Z,2.54851116696211,55.3600000000006
T,2023-07-31T15:25:00Z,Day,0,2023-07-31T15:25:32Z,2023-07-31T15:26:05Z,2.92688961628938,33.2599999999984
SU,2023-07-31T15:26:00Z,Day,0,2023-07-31T15:26:05Z,2023-07-31T15:27:20Z,1,75.4600000000028
T,2023-07-31T15:27:00Z,Day,0,2023-07-31T15:27:20Z,2023-07-31T15:29:02Z,8.791937209387,101.66
SU,2023-07-31T15:29:00Z,Day,0,2023-07-31T15:29:02Z,2023-07-31T15:32:31Z,1,209.18
T,2023-07-31T15:32:00Z,Day,0,2023-07-31T15:32:31Z,2023-07-31T15:33:22Z,2.31020029549568,50.619999999999
SU,2023-07-31T15:33:00Z,Day,0,2023-07-31T15:33:22Z,2023-07-31T15:33:44Z,1,21.8400000000001
T,2023-07-31T15:33:00Z,Day,0,2023-07-31T15:33:44Z,2023-07-31T15:37:22Z,16.4999532054445,217.98
SU,2023-07-31T15:37:00Z,Day,0,2023-07-31T15:37:22Z,2023-07-31T15:38:33Z,1,71.2000000000007
T,2023-07-31T15:38:00Z,Day,0,2023-07-31T15:38:33Z,2023-07-31T15:39:32Z,3.00649178683602,58.8999999999978
SU,2023-07-31T15:39:00Z,Day,0,2023-07-31T15:39:32Z,2023-07-31T15:40:02Z,1,30.6399999999994
T,2023-07-31T15:40:00Z,Day,0,2023-07-31T15:40:02Z,2023-07-31T15:43:40Z,9.86254509014303,217.52
SU,2023-07-31T15:43:00Z,Day,0,2023-07-31T15:43:40Z,2023-07-31T15:43:47Z,1,7.34000000000015
T,2023-07-31T15:43:00Z,Day,0,2023-07-31T15:43:47Z,2023-07-31T15:46:11Z,2.22579835815047,143.52
SU,2023-07-31T15:46:00Z,Day,0,2023-07-31T15:46:11Z,2023-07-31T15:46:31Z,1,20.4400000000023
T,2023-07-31T15:46:00Z,Day,0,2023-07-31T15:46:31Z,2023-07-31T15:48:38Z,4.12001181144131,126.539999999997
SU,2023-07-31T15:48:00Z,Day,0,2023-07-31T15:48:38Z,2023-07-31T15:49:30Z,1,52.6800000000003
T,2023-07-31T15:49:00Z,Day,0,2023-07-31T15:49:30Z,2023-07-31T15:52:34Z,3.99789077550021,183.18
SU,2023-07-31T15:52:00Z,Day,0,2023-07-31T15:52:34Z,2023-07-31T15:52:48Z,1,14.1800000000003
T,2023-07-31T15:52:00Z,Day,0,2023-07-31T15:52:48Z,2023-07-31T15:54:07Z,3.90195940794011,79.0600000000013
SU,2023-07-31T15:54:00Z,Day,0,2023-07-31T15:54:07Z,2023-07-31T15:54:16Z,1,8.79999999999927
T,2023-07-31T15:54:00Z,Day,0,2023-07-31T15:54:16Z,2023-07-31T15:57:39Z,8.02911394895574,203.52
F,2023-07-31T15:57:00Z,Day,1,2023-07-31T15:57:42Z,2023-07-31T16:00:36Z,13.4918731236593,174.799999999999
